fileid	phone_carriage_state	distance_in_meters	step_size_in_sec	coarse_grain
fusijdzy_tc4tl20.csv	hand_hand	4.5	80	Y
fusssufj_tc4tl20.csv	hand_hand	4.5	20	N
futjtzhx_tc4tl20.csv	pocket_hand	1.8	40	N
fuudnozj_tc4tl20.csv	hand_hand	4.5	80	Y
fuushref_tc4tl20.csv	pocket_hand	1.2	20	N
fuvalcve_tc4tl20.csv	pocket_pocket	4.5	150	Y
fvdrkgkj_tc4tl20.csv	pocket_hand	1.8	70	N
fvewmurm_tc4tl20.csv	pocket_pocket	3.0	70	N
fvfdljvs_tc4tl20.csv	pocket_hand	1.8	30	Y
fvfhafet_tc4tl20.csv	pocket_hand	1.8	20	Y
fvigkfqo_tc4tl20.csv	hand_hand	3.0	40	N
fvipjphh_tc4tl20.csv	pocket_hand	4.5	60	Y
fvjwjhvn_tc4tl20.csv	hand_hand	3.0	100	N
fvnjqkgz_tc4tl20.csv	pocket_pocket	1.2	70	N
fvnldhyp_tc4tl20.csv	hand_hand	4.5	100	N
fvousljs_tc4tl20.csv	pocket_pocket	1.8	120	N
fvoxbxqx_tc4tl20.csv	pocket_hand	4.5	60	N
fvqkphtp_tc4tl20.csv	hand_hand	4.5	120	Y
fvsbvfnd_tc4tl20.csv	hand_hand	1.8	50	N
fvtpvofj_tc4tl20.csv	hand_hand	4.5	50	N
fvttldnm_tc4tl20.csv	pocket_hand	4.5	50	Y
fvttmeil_tc4tl20.csv	pocket_hand	1.8	60	N
fvubonwi_tc4tl20.csv	hand_hand	4.5	60	Y
fvvvkdug_tc4tl20.csv	pocket_hand	1.8	100	Y
fvyczjek_tc4tl20.csv	hand_hand	1.8	70	N
fwaotxwz_tc4tl20.csv	pocket_pocket	4.5	80	N
fwapuibu_tc4tl20.csv	hand_hand	4.5	50	N
fwbbzohz_tc4tl20.csv	hand_hand	1.8	100	N
fwcncljk_tc4tl20.csv	pocket_pocket	1.2	120	N
fwdlhpgg_tc4tl20.csv	pocket_hand	4.5	50	Y
fwirvtfw_tc4tl20.csv	hand_hand	1.8	50	N
fwiwomdc_tc4tl20.csv	pocket_pocket	1.8	20	N
fwiyvjdo_tc4tl20.csv	pocket_pocket	1.2	40	N
fwkiptao_tc4tl20.csv	pocket_hand	4.5	100	N
fwmkmfbg_tc4tl20.csv	pocket_pocket	1.8	50	Y
fwmynyis_tc4tl20.csv	pocket_pocket	3.0	100	N
fwojhgyu_tc4tl20.csv	pocket_pocket	1.8	50	N
fwqfrdid_tc4tl20.csv	pocket_pocket	1.8	20	Y
fwqhbgou_tc4tl20.csv	pocket_pocket	1.8	20	N
fwqrahgo_tc4tl20.csv	hand_hand	3.0	40	N
fwvdrbvx_tc4tl20.csv	pocket_hand	1.8	40	Y
fwwepont_tc4tl20.csv	hand_hand	4.5	60	Y
fwxagfmy_tc4tl20.csv	hand_hand	1.8	150	Y
fwyctnnw_tc4tl20.csv	hand_hand	3.0	70	N
fwzyveev_tc4tl20.csv	pocket_pocket	1.8	30	Y
fxadjdkt_tc4tl20.csv	hand_hand	1.8	30	Y
fxaejmxb_tc4tl20.csv	pocket_hand	4.5	60	N
fxasvnre_tc4tl20.csv	pocket_pocket	3.0	30	N
fxctdruc_tc4tl20.csv	pocket_hand	1.8	90	N
fxdfetio_tc4tl20.csv	hand_hand	4.5	90	Y
fxdzxdit_tc4tl20.csv	pocket_pocket	1.8	90	Y
fxhtdoel_tc4tl20.csv	pocket_pocket	3.0	150	N
fxomjrwl_tc4tl20.csv	pocket_hand	1.8	120	N
fxrcaaur_tc4tl20.csv	hand_hand	1.8	50	Y
fxrcexnz_tc4tl20.csv	pocket_hand	1.8	100	Y
fxrizhrp_tc4tl20.csv	hand_hand	1.8	20	Y
fxrrbynk_tc4tl20.csv	pocket_hand	4.5	30	N
fxtdoydl_tc4tl20.csv	pocket_hand	3.0	80	N
fxuhjrak_tc4tl20.csv	pocket_pocket	4.5	70	Y
fxutstlz_tc4tl20.csv	hand_hand	1.8	60	Y
fxvaoqhz_tc4tl20.csv	pocket_pocket	4.5	20	N
fxvulopd_tc4tl20.csv	hand_hand	1.8	60	N
fxvvgjxy_tc4tl20.csv	hand_hand	4.5	120	N
fxwyaolr_tc4tl20.csv	pocket_pocket	4.5	120	N
fxxldzim_tc4tl20.csv	pocket_pocket	3.0	90	N
fxyorygm_tc4tl20.csv	hand_hand	4.5	100	Y
fxyvcthj_tc4tl20.csv	pocket_pocket	1.8	10	Y
fyahqgqj_tc4tl20.csv	pocket_pocket	4.5	70	Y
fybobnbn_tc4tl20.csv	hand_hand	1.8	120	N
fybvvukj_tc4tl20.csv	pocket_pocket	1.8	120	N
fyeesxcq_tc4tl20.csv	pocket_hand	1.8	20	N
fyfhhpoj_tc4tl20.csv	pocket_pocket	1.8	20	N
fygldeto_tc4tl20.csv	pocket_pocket	4.5	80	Y
fygnuhyu_tc4tl20.csv	pocket_hand	3.0	30	N
fyhgiape_tc4tl20.csv	pocket_pocket	4.5	70	N
fyhxnmta_tc4tl20.csv	pocket_pocket	1.8	150	Y
fyjesjqa_tc4tl20.csv	hand_hand	1.8	150	Y
fykmxcep_tc4tl20.csv	hand_hand	1.8	90	N
fynosexi_tc4tl20.csv	hand_hand	1.8	120	Y
fynuhrsh_tc4tl20.csv	pocket_hand	1.2	10	N
fypudffs_tc4tl20.csv	hand_hand	1.2	40	N
fyqhahrr_tc4tl20.csv	hand_hand	1.2	70	N
fyqpidcv_tc4tl20.csv	hand_hand	3.0	20	N
fytbfemh_tc4tl20.csv	hand_hand	4.5	60	Y
fyuznnbp_tc4tl20.csv	pocket_pocket	1.2	40	N
fyvilqde_tc4tl20.csv	pocket_pocket	4.5	60	Y
fywovwse_tc4tl20.csv	pocket_hand	4.5	10	N
fyzpwnru_tc4tl20.csv	hand_hand	4.5	80	N
fzaqhwxe_tc4tl20.csv	hand_hand	1.8	150	N
fzeydqbd_tc4tl20.csv	pocket_hand	1.8	50	Y
fzeyrlag_tc4tl20.csv	pocket_hand	1.2	50	N
fzgasyap_tc4tl20.csv	pocket_pocket	3.0	20	N
fzhadoee_tc4tl20.csv	hand_hand	1.8	30	Y
fzijyuih_tc4tl20.csv	hand_hand	3.0	90	N
fzlywpxa_tc4tl20.csv	pocket_hand	4.5	70	N
fzmapvpz_tc4tl20.csv	pocket_hand	4.5	40	Y
fzmrlbof_tc4tl20.csv	hand_hand	4.5	10	N
fzoftzxc_tc4tl20.csv	pocket_pocket	3.0	10	N
fzohbgay_tc4tl20.csv	hand_hand	1.8	60	Y
fzptasdf_tc4tl20.csv	pocket_hand	1.8	120	N
fzpxdkrk_tc4tl20.csv	pocket_pocket	3.0	20	N
fzqgjxjx_tc4tl20.csv	pocket_pocket	1.8	70	Y
fztigsah_tc4tl20.csv	pocket_pocket	4.5	40	N
fzuimagq_tc4tl20.csv	pocket_pocket	4.5	120	Y
fzwjudax_tc4tl20.csv	hand_hand	1.8	30	N
fzycpetb_tc4tl20.csv	pocket_pocket	1.8	70	Y
fzyofhgy_tc4tl20.csv	pocket_hand	4.5	10	N
gaajftiw_tc4tl20.csv	pocket_hand	3.0	90	N
gaexdqpn_tc4tl20.csv	pocket_hand	1.8	120	Y
gaffauub_tc4tl20.csv	pocket_hand	4.5	50	N
gafyawtk_tc4tl20.csv	pocket_hand	4.5	50	N
gagrtiwm_tc4tl20.csv	pocket_hand	4.5	50	Y
gahnvpjd_tc4tl20.csv	hand_hand	3.0	20	N
gaiptbrl_tc4tl20.csv	hand_hand	1.2	100	N
gaiupugd_tc4tl20.csv	hand_hand	3.0	150	N
gajdiolh_tc4tl20.csv	pocket_hand	4.5	70	N
gajhktit_tc4tl20.csv	hand_hand	1.2	20	N
ganggmaw_tc4tl20.csv	pocket_pocket	1.2	150	N
garlzsrm_tc4tl20.csv	pocket_hand	4.5	60	Y
gasbmefj_tc4tl20.csv	pocket_hand	4.5	50	Y
gasuytlz_tc4tl20.csv	hand_hand	4.5	120	N
gatyuvdf_tc4tl20.csv	pocket_hand	4.5	80	N
gayliuoj_tc4tl20.csv	pocket_pocket	4.5	60	N
gazbtxqj_tc4tl20.csv	hand_hand	1.2	30	N
gbafpkmj_tc4tl20.csv	hand_hand	4.5	150	Y
gbavjkum_tc4tl20.csv	pocket_pocket	1.8	60	N
gbbkuzrw_tc4tl20.csv	hand_hand	1.2	80	N
gbchjjlj_tc4tl20.csv	pocket_pocket	1.2	100	N
gbfvnqrf_tc4tl20.csv	pocket_pocket	1.2	100	N
gbfyqusk_tc4tl20.csv	hand_hand	3.0	150	N
gbjnypqy_tc4tl20.csv	pocket_pocket	1.8	20	Y
gbldzpwg_tc4tl20.csv	pocket_pocket	1.8	30	N
gbmzlift_tc4tl20.csv	pocket_pocket	3.0	150	N
gboubcrw_tc4tl20.csv	pocket_hand	1.8	120	N
gbovfquq_tc4tl20.csv	pocket_pocket	4.5	90	Y
gbqaltwi_tc4tl20.csv	hand_hand	3.0	100	N
gbrtkqzz_tc4tl20.csv	pocket_hand	3.0	20	N
gbuehsdh_tc4tl20.csv	pocket_hand	4.5	40	N
gbvjibvn_tc4tl20.csv	hand_hand	3.0	70	N
gbvqgpfa_tc4tl20.csv	hand_hand	4.5	50	N
gbvxrgyd_tc4tl20.csv	pocket_pocket	3.0	10	N
gbwgvles_tc4tl20.csv	hand_hand	1.8	10	N
gbzmhjcb_tc4tl20.csv	pocket_hand	4.5	120	Y
gbzpkdhr_tc4tl20.csv	pocket_hand	3.0	90	N
gcabctoe_tc4tl20.csv	hand_hand	4.5	90	Y
gcawsefw_tc4tl20.csv	pocket_pocket	3.0	60	N
gcbcrrbn_tc4tl20.csv	pocket_pocket	4.5	100	N
gceuoyaa_tc4tl20.csv	hand_hand	1.8	90	Y
gceuupry_tc4tl20.csv	pocket_pocket	4.5	150	Y
gcfsltwc_tc4tl20.csv	pocket_pocket	1.8	20	N
gcgbrxad_tc4tl20.csv	hand_hand	3.0	30	N
gcghhwkp_tc4tl20.csv	pocket_hand	1.8	10	N
gcgutczh_tc4tl20.csv	pocket_hand	4.5	120	Y
gcharfcy_tc4tl20.csv	pocket_hand	3.0	100	N
gchjnvpn_tc4tl20.csv	pocket_pocket	1.2	30	N
gcirdeyo_tc4tl20.csv	hand_hand	1.2	10	N
gcjrijzc_tc4tl20.csv	pocket_pocket	4.5	60	Y
gcoggjyv_tc4tl20.csv	pocket_pocket	1.8	90	Y
gcolklmg_tc4tl20.csv	hand_hand	4.5	50	Y
gcopemem_tc4tl20.csv	hand_hand	1.2	50	N
gcopupuz_tc4tl20.csv	pocket_pocket	1.8	30	N
gcqywudw_tc4tl20.csv	pocket_hand	1.8	30	Y
gcsyvciv_tc4tl20.csv	pocket_hand	4.5	60	Y
gcvfrmvr_tc4tl20.csv	pocket_hand	1.8	150	Y
gcvllhvw_tc4tl20.csv	pocket_hand	3.0	20	N
gczpafws_tc4tl20.csv	pocket_hand	3.0	40	N
gdbjxoqa_tc4tl20.csv	hand_hand	3.0	120	N
gdemttij_tc4tl20.csv	pocket_hand	1.8	80	N
gdeztltt_tc4tl20.csv	hand_hand	3.0	50	N
gdfbnzok_tc4tl20.csv	pocket_hand	1.8	40	N
gdfoerog_tc4tl20.csv	hand_hand	3.0	20	N
gdgnvgon_tc4tl20.csv	pocket_hand	1.8	20	N
gdgyjznp_tc4tl20.csv	hand_hand	1.2	60	N
gdiopsgg_tc4tl20.csv	hand_hand	4.5	150	Y
gdjjfwao_tc4tl20.csv	pocket_pocket	3.0	20	N
gdkubhlk_tc4tl20.csv	pocket_pocket	3.0	120	N
gdlisbao_tc4tl20.csv	pocket_pocket	1.2	20	N
gdnyuknc_tc4tl20.csv	hand_hand	1.8	60	Y
gdohoqmv_tc4tl20.csv	pocket_hand	1.2	20	N
gdqgquea_tc4tl20.csv	pocket_hand	1.8	60	Y
gdqohxfp_tc4tl20.csv	hand_hand	4.5	30	N
gdruusxr_tc4tl20.csv	pocket_hand	4.5	30	N
gdskabvi_tc4tl20.csv	hand_hand	1.8	90	Y
gdsszmhl_tc4tl20.csv	hand_hand	1.2	120	N
gdvkefnf_tc4tl20.csv	pocket_hand	4.5	150	N
gdwnztyf_tc4tl20.csv	pocket_pocket	4.5	90	N
gdwqcrfx_tc4tl20.csv	pocket_pocket	1.8	80	N
gdyudxhj_tc4tl20.csv	pocket_pocket	3.0	20	N
gdzwrblo_tc4tl20.csv	hand_hand	4.5	100	N
geabiipj_tc4tl20.csv	pocket_pocket	4.5	30	N
gebgsmtl_tc4tl20.csv	pocket_pocket	4.5	50	N
gebjqagh_tc4tl20.csv	pocket_hand	4.5	100	Y
gedpjgok_tc4tl20.csv	hand_hand	1.8	80	Y
geentayc_tc4tl20.csv	hand_hand	3.0	80	N
gefcojbp_tc4tl20.csv	pocket_hand	3.0	150	N
gefnihas_tc4tl20.csv	pocket_pocket	3.0	80	N
gegvtwlm_tc4tl20.csv	hand_hand	1.8	60	N
gehfwbbn_tc4tl20.csv	pocket_pocket	1.8	40	Y
gehkexnl_tc4tl20.csv	pocket_pocket	1.8	50	Y
geieolcr_tc4tl20.csv	hand_hand	4.5	70	Y
gejhtmqc_tc4tl20.csv	pocket_hand	1.2	100	N
genwanbb_tc4tl20.csv	pocket_pocket	3.0	40	N
geolweib_tc4tl20.csv	pocket_pocket	1.8	120	Y
gepxrjzg_tc4tl20.csv	pocket_hand	3.0	30	N
geqljmeq_tc4tl20.csv	pocket_pocket	1.8	20	N
geqrfkhq_tc4tl20.csv	pocket_hand	4.5	20	Y
gerihdzu_tc4tl20.csv	pocket_hand	4.5	120	Y
germlnth_tc4tl20.csv	pocket_hand	1.8	70	N
geublnvv_tc4tl20.csv	pocket_pocket	3.0	40	N
geueilyg_tc4tl20.csv	pocket_hand	1.8	70	N
geuuvjuv_tc4tl20.csv	pocket_pocket	4.5	60	N
gevygmsu_tc4tl20.csv	pocket_pocket	4.5	20	N
gewucmaz_tc4tl20.csv	pocket_pocket	1.8	90	N
gexaikia_tc4tl20.csv	pocket_pocket	4.5	150	N
geymewxc_tc4tl20.csv	pocket_hand	4.5	20	Y
geyxetdh_tc4tl20.csv	pocket_hand	1.8	90	Y
gezdhxpd_tc4tl20.csv	pocket_pocket	3.0	80	N
gezybvtw_tc4tl20.csv	pocket_hand	4.5	10	Y
gfarzpvr_tc4tl20.csv	pocket_hand	4.5	40	N
gfbwejbo_tc4tl20.csv	pocket_hand	4.5	100	N
gfdyczim_tc4tl20.csv	pocket_hand	4.5	10	Y
gfeecaaf_tc4tl20.csv	pocket_hand	1.2	100	N
gfesrpln_tc4tl20.csv	pocket_pocket	4.5	10	N
gfevatrl_tc4tl20.csv	pocket_pocket	4.5	40	Y
gfiefgxv_tc4tl20.csv	hand_hand	4.5	70	N
gfigqpja_tc4tl20.csv	pocket_hand	1.8	100	Y
gfijkmoz_tc4tl20.csv	hand_hand	4.5	100	Y
gfmuxjhl_tc4tl20.csv	hand_hand	4.5	90	Y
gfmyhwmm_tc4tl20.csv	hand_hand	1.8	60	N
gfnsbhhm_tc4tl20.csv	pocket_hand	1.8	120	N
gfodvzws_tc4tl20.csv	pocket_hand	3.0	120	N
gfpbfwli_tc4tl20.csv	pocket_pocket	1.8	90	N
gfrzkdrf_tc4tl20.csv	hand_hand	4.5	30	Y
gfvxnpag_tc4tl20.csv	pocket_pocket	1.8	120	N
gfzbntdx_tc4tl20.csv	pocket_pocket	1.2	80	N
ggbkqdmy_tc4tl20.csv	hand_hand	4.5	60	Y
ggdlqzaa_tc4tl20.csv	hand_hand	1.8	150	Y
ggdzvobs_tc4tl20.csv	pocket_hand	3.0	70	N
ggebhshb_tc4tl20.csv	hand_hand	4.5	90	N
ggfwczxq_tc4tl20.csv	pocket_hand	4.5	30	N
gghainey_tc4tl20.csv	hand_hand	4.5	30	Y
ggitnptz_tc4tl20.csv	pocket_hand	1.8	50	Y
ggjbwlpl_tc4tl20.csv	pocket_pocket	4.5	120	Y
ggjcinvi_tc4tl20.csv	pocket_hand	3.0	120	N
ggjxzrpp_tc4tl20.csv	pocket_pocket	3.0	40	N
ggkloers_tc4tl20.csv	pocket_hand	3.0	100	N
ggmgwapn_tc4tl20.csv	pocket_pocket	3.0	120	N
ggmkkjbk_tc4tl20.csv	pocket_hand	4.5	30	N
ggmosemj_tc4tl20.csv	hand_hand	4.5	10	Y
ggoiqtnw_tc4tl20.csv	pocket_hand	3.0	90	N
ggorrzst_tc4tl20.csv	hand_hand	1.8	90	N
ggqkapmz_tc4tl20.csv	pocket_pocket	1.8	50	Y
ggrrjxkv_tc4tl20.csv	pocket_pocket	4.5	80	N
ggsrnjdv_tc4tl20.csv	hand_hand	4.5	120	N
ggypgyum_tc4tl20.csv	hand_hand	1.8	30	N
ggzwcddg_tc4tl20.csv	hand_hand	1.8	40	N
ghasuhev_tc4tl20.csv	pocket_hand	1.8	40	Y
ghazwkkw_tc4tl20.csv	pocket_hand	1.8	40	Y
ghazybuy_tc4tl20.csv	pocket_hand	3.0	60	N
ghbhellh_tc4tl20.csv	pocket_pocket	1.8	150	Y
ghcyksli_tc4tl20.csv	pocket_hand	1.8	40	N
ghdwropk_tc4tl20.csv	pocket_hand	3.0	90	N
ghehrgxm_tc4tl20.csv	hand_hand	4.5	20	Y
ghgaiymr_tc4tl20.csv	pocket_hand	1.2	70	N
ghggebhz_tc4tl20.csv	hand_hand	4.5	20	Y
ghioxfqm_tc4tl20.csv	hand_hand	1.2	150	N
ghjwbikp_tc4tl20.csv	pocket_hand	1.8	80	Y
ghlfnuyh_tc4tl20.csv	pocket_hand	4.5	40	Y
ghlpccgw_tc4tl20.csv	pocket_pocket	1.2	90	N
ghmkdpkv_tc4tl20.csv	hand_hand	3.0	20	N
ghnkbrzw_tc4tl20.csv	hand_hand	1.8	50	N
ghnxahjh_tc4tl20.csv	hand_hand	4.5	100	Y
ghpakkrv_tc4tl20.csv	pocket_pocket	4.5	100	Y
ghpmpijg_tc4tl20.csv	hand_hand	1.2	70	N
ghqgslbd_tc4tl20.csv	hand_hand	1.8	50	N
ghqjfokl_tc4tl20.csv	hand_hand	4.5	80	Y
ghskzkjf_tc4tl20.csv	pocket_pocket	1.8	100	N
ghtwvgja_tc4tl20.csv	hand_hand	3.0	40	N
ghuhrbdh_tc4tl20.csv	pocket_pocket	3.0	60	N
ghurhiqk_tc4tl20.csv	pocket_hand	1.2	90	N
gibboltc_tc4tl20.csv	pocket_hand	1.8	10	N
gibhxtnt_tc4tl20.csv	pocket_hand	1.8	60	N
gidkfico_tc4tl20.csv	pocket_pocket	4.5	100	N
giftygio_tc4tl20.csv	pocket_pocket	1.8	40	N
gigapuif_tc4tl20.csv	hand_hand	1.2	90	N
gihtwcgx_tc4tl20.csv	pocket_hand	1.8	20	Y
giijvnnf_tc4tl20.csv	pocket_hand	4.5	40	Y
giizspgx_tc4tl20.csv	pocket_hand	1.8	60	Y
gilgmnpu_tc4tl20.csv	hand_hand	4.5	80	Y
gimanray_tc4tl20.csv	pocket_hand	1.2	150	N
giooyhig_tc4tl20.csv	hand_hand	1.8	70	N
gitkyhuq_tc4tl20.csv	pocket_hand	4.5	50	Y
gitnfvno_tc4tl20.csv	pocket_hand	4.5	70	N
giuonqts_tc4tl20.csv	pocket_hand	4.5	30	Y
gjazdwgc_tc4tl20.csv	pocket_hand	1.8	90	N
gjcfvgvs_tc4tl20.csv	pocket_hand	1.8	20	Y
gjciwgwm_tc4tl20.csv	pocket_hand	3.0	60	N
gjcqzwfe_tc4tl20.csv	pocket_pocket	4.5	10	N
gjcwipbl_tc4tl20.csv	pocket_hand	3.0	90	N
gjcwlcql_tc4tl20.csv	hand_hand	1.8	40	Y
gjdryknq_tc4tl20.csv	pocket_pocket	1.8	60	Y
gjeagvzg_tc4tl20.csv	pocket_hand	1.8	70	Y
gjeuttks_tc4tl20.csv	pocket_hand	1.2	20	N
gjhndfeu_tc4tl20.csv	pocket_pocket	1.8	100	Y
gjhnlkyy_tc4tl20.csv	pocket_pocket	1.8	60	N
gjjvodlm_tc4tl20.csv	pocket_hand	1.8	60	Y
gjkmmsif_tc4tl20.csv	pocket_hand	4.5	80	N
gjlaqfcj_tc4tl20.csv	pocket_pocket	4.5	20	N
gjmaybbe_tc4tl20.csv	pocket_pocket	1.2	90	N
gjmzvrpa_tc4tl20.csv	pocket_pocket	4.5	70	Y
gjnrpaok_tc4tl20.csv	pocket_pocket	1.8	100	Y
gjomrdeu_tc4tl20.csv	pocket_hand	4.5	40	Y
gjqwwtvl_tc4tl20.csv	hand_hand	1.8	70	N
gjrjaupa_tc4tl20.csv	hand_hand	3.0	50	N
gjsqeole_tc4tl20.csv	pocket_hand	1.2	80	N
gjsvvzhe_tc4tl20.csv	hand_hand	4.5	30	N
gjtdggji_tc4tl20.csv	hand_hand	4.5	120	Y
gjuzsxou_tc4tl20.csv	hand_hand	4.5	80	Y
gjwgyovo_tc4tl20.csv	pocket_pocket	4.5	120	Y
gjyriiwg_tc4tl20.csv	pocket_hand	1.8	60	Y
gjzdvstt_tc4tl20.csv	pocket_pocket	4.5	80	N
gjzyrvbo_tc4tl20.csv	pocket_hand	3.0	150	N
gkazgzdl_tc4tl20.csv	pocket_pocket	3.0	50	N
gkazhsvl_tc4tl20.csv	hand_hand	4.5	60	Y
gkcketkf_tc4tl20.csv	pocket_hand	1.8	40	Y
gkcnfixs_tc4tl20.csv	pocket_pocket	3.0	70	N
gkcsaemd_tc4tl20.csv	pocket_pocket	3.0	100	N
gkepjlvq_tc4tl20.csv	pocket_hand	4.5	20	N
gkfamofz_tc4tl20.csv	hand_hand	1.8	10	Y
gkfmnwyq_tc4tl20.csv	pocket_hand	1.2	150	N
gkfvppxi_tc4tl20.csv	hand_hand	1.2	60	N
gkgcrhyq_tc4tl20.csv	pocket_hand	3.0	10	N
gkjhkkhm_tc4tl20.csv	hand_hand	3.0	150	N
gkmdsquu_tc4tl20.csv	hand_hand	1.8	40	Y
gkmgubbo_tc4tl20.csv	pocket_hand	1.8	120	N
gkmqwpzf_tc4tl20.csv	pocket_hand	4.5	20	N
gkmvciqn_tc4tl20.csv	pocket_pocket	4.5	60	N
gknimqkl_tc4tl20.csv	pocket_pocket	1.2	120	N
gkqzznlo_tc4tl20.csv	hand_hand	3.0	50	N
gkrumfbo_tc4tl20.csv	pocket_pocket	1.8	100	Y
gktriugq_tc4tl20.csv	hand_hand	1.8	60	Y
gktypeef_tc4tl20.csv	pocket_pocket	1.8	70	N
gkvdwslx_tc4tl20.csv	pocket_pocket	1.2	50	N
gkvjhavk_tc4tl20.csv	pocket_pocket	4.5	10	Y
gkwpmabb_tc4tl20.csv	hand_hand	4.5	20	Y
glcnpxzj_tc4tl20.csv	pocket_hand	3.0	90	N
glcnxxxt_tc4tl20.csv	pocket_hand	4.5	40	N
glcrjmoi_tc4tl20.csv	pocket_hand	3.0	80	N
gldbyukp_tc4tl20.csv	pocket_pocket	4.5	40	N
gldzqrrr_tc4tl20.csv	hand_hand	1.8	10	N
glhttjxx_tc4tl20.csv	pocket_pocket	3.0	30	N
gliofhyq_tc4tl20.csv	hand_hand	1.2	100	N
gljfrxva_tc4tl20.csv	hand_hand	1.8	50	Y
glltrrpw_tc4tl20.csv	hand_hand	1.8	50	N
glmghmga_tc4tl20.csv	pocket_hand	1.8	70	N
glnsapqc_tc4tl20.csv	hand_hand	4.5	70	Y
glocpbej_tc4tl20.csv	hand_hand	4.5	20	N
glojtucx_tc4tl20.csv	pocket_pocket	1.8	80	N
glpbeifz_tc4tl20.csv	hand_hand	1.2	80	N
glptkxbi_tc4tl20.csv	hand_hand	1.8	30	Y
glrfnmbu_tc4tl20.csv	pocket_pocket	4.5	100	N
glrfwaip_tc4tl20.csv	hand_hand	1.8	120	N
glrurspr_tc4tl20.csv	pocket_hand	1.8	10	N
glttvfvl_tc4tl20.csv	pocket_pocket	4.5	50	Y
glukksez_tc4tl20.csv	hand_hand	1.8	40	N
gluqkfsq_tc4tl20.csv	hand_hand	4.5	20	Y
glvlnudb_tc4tl20.csv	pocket_pocket	3.0	10	N
glvxwmxx_tc4tl20.csv	hand_hand	1.8	50	Y
glxzqsmi_tc4tl20.csv	hand_hand	1.2	10	N
glzlklrx_tc4tl20.csv	hand_hand	1.2	60	N
glzzbwwb_tc4tl20.csv	hand_hand	1.8	90	N
gmcabmdc_tc4tl20.csv	pocket_pocket	3.0	100	N
gmcpmuss_tc4tl20.csv	hand_hand	3.0	10	N
gmdzjfla_tc4tl20.csv	pocket_pocket	4.5	90	Y
gmedhxir_tc4tl20.csv	pocket_pocket	4.5	70	N
gmegfxiz_tc4tl20.csv	pocket_pocket	3.0	120	N
gmetfnaj_tc4tl20.csv	pocket_hand	4.5	70	Y
gmflrxls_tc4tl20.csv	pocket_pocket	1.8	10	N
gmfpzyqc_tc4tl20.csv	pocket_hand	1.8	30	N
gmhqpzhz_tc4tl20.csv	hand_hand	1.2	40	N
gmniebjt_tc4tl20.csv	hand_hand	1.8	70	N
gmogkiel_tc4tl20.csv	pocket_pocket	4.5	20	Y
gmpzaqlo_tc4tl20.csv	pocket_pocket	1.8	150	N
gmqzpogl_tc4tl20.csv	hand_hand	1.2	70	N
gmrrolbe_tc4tl20.csv	hand_hand	3.0	20	N
gmueeznq_tc4tl20.csv	pocket_hand	1.8	40	Y
gmuycicc_tc4tl20.csv	hand_hand	1.8	90	Y
gmvewnrl_tc4tl20.csv	hand_hand	1.2	120	N
gmwcmgrj_tc4tl20.csv	hand_hand	1.8	150	N
gmxijijn_tc4tl20.csv	hand_hand	1.8	30	N
gmzobenh_tc4tl20.csv	pocket_hand	1.8	120	N
gnammbbw_tc4tl20.csv	pocket_pocket	1.8	100	Y
gnbwsemq_tc4tl20.csv	hand_hand	4.5	60	N
gndcnjkp_tc4tl20.csv	pocket_hand	1.8	150	N
gnezshnk_tc4tl20.csv	pocket_hand	4.5	10	Y
gnfantkl_tc4tl20.csv	pocket_hand	1.8	40	Y
gnjarvqr_tc4tl20.csv	pocket_hand	4.5	10	N
gnlagsvb_tc4tl20.csv	pocket_hand	4.5	40	Y
gnlnvbto_tc4tl20.csv	pocket_pocket	1.2	50	N
gnohgoht_tc4tl20.csv	pocket_hand	1.8	120	N
gnqntjdh_tc4tl20.csv	hand_hand	1.2	10	N
gnqongwe_tc4tl20.csv	pocket_hand	1.8	50	Y
gnsvzviq_tc4tl20.csv	hand_hand	1.8	120	N
gnsxsbhw_tc4tl20.csv	pocket_pocket	4.5	10	Y
gnthkmou_tc4tl20.csv	hand_hand	1.2	70	N
gntsksyg_tc4tl20.csv	pocket_pocket	3.0	50	N
gnuiawgj_tc4tl20.csv	pocket_pocket	4.5	40	N
gnuldfhe_tc4tl20.csv	pocket_pocket	4.5	50	N
gnvmyhij_tc4tl20.csv	pocket_hand	4.5	50	Y
gnwjvcjn_tc4tl20.csv	pocket_hand	1.8	100	Y
gnwmrpfa_tc4tl20.csv	pocket_pocket	1.8	60	Y
gnxgurwo_tc4tl20.csv	hand_hand	4.5	10	Y
gnzgqnlh_tc4tl20.csv	pocket_hand	4.5	10	Y
gocvkpru_tc4tl20.csv	pocket_hand	1.8	90	N
goeiaouh_tc4tl20.csv	hand_hand	4.5	150	Y
gofaesfe_tc4tl20.csv	pocket_hand	4.5	50	Y
gojrghue_tc4tl20.csv	pocket_hand	1.2	100	N
golfjotm_tc4tl20.csv	hand_hand	3.0	40	N
golqbdir_tc4tl20.csv	hand_hand	1.8	70	N
gonekjav_tc4tl20.csv	pocket_pocket	4.5	70	Y
goojxneb_tc4tl20.csv	hand_hand	4.5	50	Y
goqadump_tc4tl20.csv	pocket_hand	1.8	100	Y
gorlmzje_tc4tl20.csv	hand_hand	1.8	20	N
gosgkovr_tc4tl20.csv	hand_hand	4.5	40	N
